id	advert_id	domain	developer	address	gp	description	entrance_number	floor	area	room_count	flat_number	price	published_at	actualized_at
afc19aac-2c6c-4513-9ace-6042e60c90c7	321907	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 1, квартира №16	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 1 подъезд	1	4	38.7	1	16	4950000	2023-11-02 08:11:43.259000+00:00	2024-05-14 04:07:01.859000+00:00
d869a118-e626-4a90-8fc8-21a071a1ae71	322639	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 2, квартира №144	ГП-6.1	3-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 2 подъезд	2	13	87.1	3	144	7600000	2023-12-15 18:48:52.211000+00:00	2024-05-14 04:04:33.838000+00:00
bbf4b596-df7e-4d6a-823e-9d27153b90d1	320921	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 4, квартира №217	ГП-7.11	2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 4 подъезд	4	6	67.9	2	217	5800000	2023-08-27 12:11:44.123000+00:00	2024-05-14 04:05:31.804000+00:00
b743a782-55d0-458f-b485-923901ec3da1	99636	t-dsk.ru	ТДСК	ул. Монтажников 36, (ГП-4.7), подъезд 1, квартира №135	ГП-4.7	1-комнатная квартира на улица Монтажников 36, ГП-4.7 1 подъезд	1	19	88.8	1	135	8350000	2023-06-19 12:57:57.055000+00:00	2024-05-13 04:52:23.708000+00:00
937d5b25-1e27-4812-9767-291b9c1ab51f	322134	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 3, квартира №243	ГП-5.2	3-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 3 подъезд	3	14	68.8	3	243	7500000	2023-11-02 08:08:04.597000+00:00	2024-05-14 04:04:26.546000+00:00
f9bd66b0-48ff-4c12-8e23-806f9b383e73	322649	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 2, квартира №154	ГП-6.1	3-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 2 подъезд	2	15	86.8	3	154	7600000	2023-12-15 18:48:52.155000+00:00	2024-05-14 04:04:33.802000+00:00
0ca489bf-6b7e-402e-9dbb-a425a8df77ca	321188	t-dsk.ru	ТДСК	ул. Монтажников, д.  42, (ГП-5.10), подъезд 3, квартира №194	ГП-5.10	3-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 3 подъезд	3	9	86.6	3	194	7600000	2023-08-27 12:11:28.861000+00:00	2024-05-13 04:52:23.708000+00:00
d96d6865-1bf3-4f07-b4b3-e363bf39c4db	320878	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 3, квартира №174	ГП-7.11	2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 3 подъезд	3	9	67.8	2	174	5800000	2023-08-27 12:11:47.648000+00:00	2024-05-14 04:05:35.016000+00:00
6c0b2258-36ba-4db7-b4b5-b10346f126a8	322775	t-dsk.ru	ТДСК	ул. Монтажников 42, к.1 (ГП-5-12), подъезд 1, квартира №33	ГП-5-12	2-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 1 подъезд	1	9	67.5	2	33	6800000	2023-12-19 12:29:50.291000+00:00	2024-05-13 04:52:23.708000+00:00
fd21f71b-9187-496c-b61f-81d247f22bc7	322248	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 1, квартира №45	ГП-7.6	3-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 1 подъезд	1	13	92.6	3	45	6500000	2023-12-06 07:45:20.995000+00:00	2024-05-14 04:04:19.110000+00:00
1c6fc363-33f0-4d54-9150-17e789748f65	322041	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №150	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	13	38.6	1	150	4850000	2023-11-02 08:11:25.941000+00:00	2024-05-14 04:06:57.814000+00:00
de95b262-b730-4564-9e7a-25866369aedf	320863	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 3, квартира №159	ГП-7.11	2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 3 подъезд	3	6	67.5	2	159	5800000	2023-08-27 12:11:47.699000+00:00	2024-05-14 04:05:35.064000+00:00
353d6f2c-91f5-4481-96ab-4741bdc1be87	322096	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 3, квартира №205	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 3 подъезд	3	6	26.7	1	205	4100000	2023-11-02 08:10:07.459000+00:00	2024-05-14 04:06:21.600000+00:00
961f50cb-de93-47f7-b22d-82385bfedcb2	322252	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 1, квартира №49	ГП-7.6	3-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 1 подъезд	1	14	92.4	3	49	6500000	2023-12-06 07:45:20.985000+00:00	2024-05-14 04:04:19.093000+00:00
34672402-89eb-4aa3-a41c-cfb6685f63d6	321803	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №236	ГП-7.1	3-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	15	68.7	3	236	6200000	2023-10-06 12:51:26.528000+00:00	2024-05-14 04:04:15.436000+00:00
f961b7bf-e8a1-4397-b462-a4ce23986286	321718	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №151	ГП-7.1	3-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд	2	15	68.9	3	151	6200000	2023-10-06 12:51:26.763000+00:00	2024-05-14 04:04:15.862000+00:00
eae200f7-4c22-4166-b2be-3f2650709b4c	321904	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 1, квартира №13	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 1 подъезд	1	3	40.1	1	13	4950000	2023-11-02 08:11:43.297000+00:00	2024-05-14 04:07:01.871000+00:00
5b54eb5a-ec62-4f84-a942-5beafb7df99d	99637	t-dsk.ru	ТДСК	ул. Монтажников 36, (ГП-4.7), подъезд 1, квартира №136	ГП-4.7	1-комнатная квартира на улица Монтажников 36, ГП-4.7 1 подъезд	1	19	127.9	1	136	10800000	2023-06-19 12:57:57.091000+00:00	2024-05-14 04:07:01.931000+00:00
5ec3ab8a-3e0f-4f5c-b443-fa4ba6a5b782	322158	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 3, квартира №267	ГП-5.2	2-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 3 подъезд	3	18	59.6	2	267	6850000	2023-11-02 08:09:30.628000+00:00	2024-05-14 04:05:48.574000+00:00
23a74a5a-537a-49c3-b789-d89fcacd2438	320530	t-dsk.ru	ТДСК	ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №61		3-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд	1	14	69.7	3	61	7600000	2023-06-19 12:56:05.218000+00:00	2024-05-14 04:04:22.572000+00:00
b65420d0-9408-4489-a0d3-fe84bbb2fb65	322460	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 5, квартира №257	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 5 подъезд	5	13	58.9	2	257	5350000	2023-12-06 07:45:47.531000+00:00	2024-05-14 04:04:44.557000+00:00
4b244b37-1830-4f2b-b64e-789ba0f7e829	322452	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 5, квартира №249	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 5 подъезд	5	11	58.8	2	249	5350000	2023-12-06 07:45:47.549000+00:00	2024-05-14 04:04:44.585000+00:00
ce98a37a-e87c-4f13-9a2a-821f3dab2b60	322330	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 3, квартира №127	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 3 подъезд	3	9	67.7	2	127	5800000	2023-12-06 07:46:00.250000+00:00	2024-05-14 04:05:28.927000+00:00
ae999cc1-5c7e-4e33-a87c-fce603ec5372	320828	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 2, квартира №124	ГП-7.11	2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 2 подъезд	2	11	67.8	2	124	5800000	2023-08-27 12:11:50.795000+00:00	2024-05-14 04:05:35.287000+00:00
da936c8a-011f-45e2-90f4-2ea028fe6eb6	321727	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №160	ГП-7.1	2-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд	2	16	58.9	2	160	5900000	2023-10-06 12:52:31.166000+00:00	2024-05-14 04:05:38.376000+00:00
7628e717-8148-4da8-97ab-4809e6cfe479	321940	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 1, квартира №49	ГП-5.2	2-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 1 подъезд	1	10	58.8	2	49	6850000	2023-11-02 08:09:34.639000+00:00	2024-05-14 04:05:48.864000+00:00
58e50480-a4bc-4506-9699-369438a429b1	322830	t-dsk.ru	ТДСК	ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №88	ГП-5-12	2-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд	2	9	67.7	2	88	6900000	2023-12-19 12:29:55.428000+00:00	2024-05-14 04:06:08.282000+00:00
7562e0f2-40ad-4d45-a047-9e774de93f13	321898	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 1, квартира №7	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 1 подъезд	1	2	26.7	1	7	4100000	2023-11-02 08:10:07.791000+00:00	2024-05-14 04:06:24.829000+00:00
65e4239a-cc2e-4263-bd5b-01af53295c5a	322061	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №170	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	17	38.3	1	170	4850000	2023-11-02 08:11:25.762000+00:00	2024-05-14 04:06:54.664000+00:00
0f8ea8df-e842-45b2-865d-73def3c79012	321977	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 1, квартира №86	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 1 подъезд	1	18	38.3	1	86	4850000	2023-11-02 08:11:35.888000+00:00	2024-05-14 04:06:57.849000+00:00
dfea609b-81a2-4b55-9760-080eda767489	322086	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 3, квартира №195	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 3 подъезд	3	4	26.8	1	195	4100000	2023-11-02 08:10:07.488000+00:00	2024-05-14 04:06:21.618000+00:00
cdb6e915-f570-4384-897a-427fd5800450	322685	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 3, квартира №190	ГП-6.1	3-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 3 подъезд	3	9	86.9	3	190	7600000	2023-12-15 18:48:48.333000+00:00	2024-05-14 04:04:19.500000+00:00
ddf09a4d-38cc-4081-98ae-34c771336d91	322798	t-dsk.ru	ТДСК	ул. Монтажников 42, к.1 (ГП-5-12), подъезд 1, квартира №56	ГП-5-12	2-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 1 подъезд	1	14	67.8	2	56	6900000	2023-12-19 12:29:55.503000+00:00	2024-05-14 04:06:08.482000+00:00
d545707d-d793-473e-94b5-2a63599dbdd1	321659	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №92	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд	2	3	38.8	1	92	4400000	2023-10-06 12:53:36.965000+00:00	2024-05-14 04:06:31.273000+00:00
810b202f-8d52-4213-83c6-f33ed24d73dc	322635	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 2, квартира №140	ГП-6.1	3-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 2 подъезд	2	13	86.9	3	140	7600000	2023-12-15 18:48:52.224000+00:00	2024-05-14 04:04:33.846000+00:00
3740c41e-8096-497f-b5b4-c16d1aab814a	321664	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №97	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд	2	4	38.9	1	97	4400000	2023-10-06 12:53:36.939000+00:00	2024-05-14 04:06:31.265000+00:00
f76f728a-fd45-4008-ab2c-aca545a7a699	322709	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 3, квартира №214	ГП-6.1	3-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 3 подъезд	3	13	87.1	3	214	7600000	2023-12-15 18:48:48.196000+00:00	2024-05-14 04:04:19.331000+00:00
af39443c-4316-42f1-8b84-051e73e94242	321656	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №89	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд	2	2	40.0	1	89	4400000	2023-10-06 12:53:36.977000+00:00	2024-05-14 04:06:31.281000+00:00
e88b6aac-6522-4e70-b15b-9248b951c8a6	321679	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №112	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд	2	7	38.6	1	112	4400000	2023-10-06 12:53:36.854000+00:00	2024-05-14 04:06:31.240000+00:00
35f62832-9ffa-4218-a186-791b4424dc3b	321642	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №75	ГП-7.1	2-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд	1	16	59.0	2	75	5900000	2023-10-06 12:52:31.464000+00:00	2024-05-14 04:05:38.525000+00:00
3ea2652a-590b-4328-885e-6429c34c619b	322432	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 5, квартира №229	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 5 подъезд	5	6	58.9	2	229	5350000	2023-12-06 07:45:47.602000+00:00	2024-05-14 04:04:44.607000+00:00
97bab328-1bae-40d1-aa89-7419c4a74d7c	322407	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 4, квартира №204	ГП-7.6	1-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 4 подъезд	4	14	41.0	1	204	3950000	2023-12-06 07:46:47.620000+00:00	2024-05-06 04:04:21.602000+00:00
1476bc0d-3331-49a4-b229-eb204ba69a6d	322405	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 4, квартира №202	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 4 подъезд	4	13	67.5	2	202	5800000	2023-12-06 07:45:56.381000+00:00	2024-05-14 04:05:25.822000+00:00
f9dcbed0-d2a3-48c2-b78c-e2f65982ebf0	322374	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 4, квартира №171	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 4 подъезд	4	6	67.6	2	171	5800000	2023-12-06 07:45:56.524000+00:00	2024-05-14 04:05:28.761000+00:00
2403ab74-9454-49c1-a812-ef45361bdb76	321918	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 1, квартира №27	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 1 подъезд	1	6	26.7	1	27	4100000	2023-11-02 08:10:07.727000+00:00	2024-05-14 04:06:24.733000+00:00
505fc95f-bfaa-4b24-83b9-3b1a08513450	322282	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 5, (ГП-7.6), подъезд 2, квартира №79	ГП-7.6	2-комнатная квартира на ул. Александра Пушкина, д.5, ГП-7.6 2 подъезд	2	9	59.0	2	79	5350000	2023-12-06 07:45:47.713000+00:00	2024-05-14 04:04:44.688000+00:00
1b7eefa1-6767-4752-a821-e231fe2efcad	322790	t-dsk.ru	ТДСК	ул. Монтажников 42, к.1 (ГП-5-12), подъезд 1, квартира №48	ГП-5-12	2-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 1 подъезд	1	12	67.5	2	48	6900000	2023-12-19 12:29:55.518000+00:00	2024-05-14 04:06:08.504000+00:00
f6e1a6b7-d271-4cb5-8f0d-5a208f30c0db	321791	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №224	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	12	40.1	1	224	4400000	2023-10-06 12:53:29.833000+00:00	2024-05-14 04:06:28.122000+00:00
f273470e-8ac9-4f9d-a534-30569385c70c	322556	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 1, квартира №61	ГП-6.1	2-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 1 подъезд	1	12	56.4	2	61	6150000	2023-12-15 18:50:10.538000+00:00	2024-05-13 04:52:23.708000+00:00
0878e1b9-66f4-4dfc-8513-522dfb67bae4	320835	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 2, квартира №131	ГП-7.11	2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 2 подъезд	2	12	67.5	2	131	5800000	2023-08-27 12:11:47.812000+00:00	2024-05-14 04:05:35.165000+00:00
983ac495-164c-4ded-b78a-f2519c46e585	321597	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №30	ГП-7.1	2-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд	1	7	58.7	2	30	5900000	2023-10-06 12:52:34.854000+00:00	2024-05-14 04:05:41.662000+00:00
bb52ff7c-19ac-402f-8f55-7dc4f24d1237	321815	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №248	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	17	26.8	1	248	3500000	2023-10-06 12:52:39.731000+00:00	2024-05-14 04:06:11.613000+00:00
959b0ead-c31e-44b4-9fee-20fa9aec3ced	322697	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 3, квартира №202	ГП-6.1	1-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 3 подъезд	3	11	37.3	1	202	4300000	2023-12-15 18:52:32.713000+00:00	2024-05-14 04:06:24.885000+00:00
d9b1478c-e5d0-407f-a7ec-b1cc64761020	322627	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 2, квартира №132	ГП-6.1	1-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 2 подъезд	2	11	37.4	1	132	4300000	2023-12-15 18:52:32.978000+00:00	2024-05-14 04:06:25.092000+00:00
71cf2b4d-9e6d-4a70-b049-8745a2743c6d	322013	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №122	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	7	39.9	1	122	4950000	2023-11-02 08:11:39.727000+00:00	2024-05-14 04:06:58.261000+00:00
d4dfa9ce-3ce9-4d00-80ed-775eb3dafaf5	320895	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 3, квартира №191	ГП-7.11	2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 3 подъезд	3	14	67.7	2	191	5800000	2023-08-27 12:11:44.242000+00:00	2024-05-14 04:05:31.907000+00:00
5c2c31cb-af42-488d-8d0e-57f084e7ca40	321804	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №237	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	15	38.7	1	237	4400000	2023-10-06 12:53:29.743000+00:00	2024-05-14 04:06:28.094000+00:00
b6280e2e-76cc-455f-92a0-37192ae11ec9	321733	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 2, квартира №166	ГП-7.1	3-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 2 подъезд	2	18	68.6	3	166	6200000	2023-10-06 12:51:26.723000+00:00	2024-05-14 04:04:15.710000+00:00
613c7566-257c-487c-a98d-7649fec3998a	322050	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №159	ГП-5.2	3-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	15	68.9	3	159	7500000	2023-11-02 08:08:10.672000+00:00	2024-05-14 04:04:30.048000+00:00
9df47f7b-4b4c-493f-8356-974e80e51493	321785	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №218	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	11	26.8	1	218	3500000	2023-10-06 12:52:39.844000+00:00	2024-05-14 04:06:11.671000+00:00
e56352fc-fbcc-47d3-896c-827b82e0bf5e	321595	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №28	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд	1	7	26.8	1	28	3500000	2023-10-06 12:52:43.675000+00:00	2024-05-14 04:06:14.915000+00:00
bde6530d-55c8-4a5e-859c-55c8b23a10e6	322146	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 3, квартира №255	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 3 подъезд	3	16	26.7	1	255	3900000	2023-11-02 08:09:49.101000+00:00	2024-05-14 04:06:18.484000+00:00
1af376a8-5e48-49fd-87c7-ba79b27b05ee	321928	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 1, квартира №37	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 1 подъезд	1	8	26.7	1	37	4100000	2023-11-02 08:10:07.700000+00:00	2024-05-14 04:06:24.686000+00:00
78e1ecf0-cdc2-444d-ba8f-be112eea1781	320934	t-dsk.ru	ТДСК	ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 4, квартира №230	ГП-7.11	2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 4 подъезд	4	10	67.6	2	230	5800000	2023-08-27 12:11:44.059000+00:00	2024-05-14 04:05:31.736000+00:00
8450baec-233c-456e-b28f-d99330a0336a	322582	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 2, квартира №87	ГП-6.1	1-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 2 подъезд	2	2	37.2	1	87	4300000	2023-12-15 18:52:36.376000+00:00	2024-05-14 04:06:25.166000+00:00
64e07036-19fd-457a-ac97-e819ec69da02	321769	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 3, квартира №202	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 3 подъезд	3	8	38.8	1	202	4400000	2023-10-06 12:53:33.134000+00:00	2024-05-14 04:06:28.243000+00:00
9b19e75e-dd75-4df6-889c-a920aebd1dd8	322015	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №124	ГП-5.2	3-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	8	68.5	3	124	7500000	2023-11-02 08:08:10.784000+00:00	2024-05-14 04:04:30.248000+00:00
a80fdd0d-fb83-439c-b167-bbd2024cfdbc	322825	t-dsk.ru	ТДСК	ул. Монтажников 42, к.1 (ГП-5-12), подъезд 2, квартира №83	ГП-5-12	2-комнатная квартира на ул. Монтажников 42, к.1 ГП-5-12 2 подъезд	2	7	67.3	2	83	6800000	2023-12-19 12:29:46.674000+00:00	2024-05-14 04:05:45.190000+00:00
c49a6beb-d94a-48b0-b7fd-810875786aa3	321943	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 1, квартира №52	ГП-5.2	1-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 1 подъезд	1	11	26.9	1	52	3900000	2023-11-02 08:09:49.420000+00:00	2024-05-14 04:06:21.542000+00:00
a27b201d-017c-4e34-8d3e-0a775c17f4f5	321639	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №72	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд	1	16	38.5	1	72	4400000	2023-10-06 12:53:37.070000+00:00	2024-05-14 04:06:31.338000+00:00
9b929565-08cc-4331-83a8-85a993d710ad	321626	t-dsk.ru	ТДСК	ул. Федора Достоевского, д.  26, (ГП-7.1), подъезд 1, квартира №59	ГП-7.1	1-комнатная квартира на ул. Федора Достоевского, 26 (ГП-7.1) 1 подъезд	1	13	40.3	1	59	4400000	2023-10-06 12:53:37.133000+00:00	2024-05-14 04:06:31.375000+00:00
8c773dca-fedd-47c9-8276-3d6fec389977	321990	t-dsk.ru	ТДСК	ул. Константина Посьета, д.  4к1, (ГП-5.2), подъезд 2, квартира №99	ГП-5.2	3-комнатная квартира на ул. Константина Посьета, 4к1 (ГП-5.2) 2 подъезд	2	3	68.5	3	99	7500000	2023-11-02 08:08:10.856000+00:00	2024-05-14 04:04:30.320000+00:00
080b8546-0cc3-456f-b2cd-86cc874c305e	322625	t-dsk.ru	ТДСК	ул. Монтажников, 42б. (ГП-6.1), подъезд 2, квартира №130	ГП-6.1	3-комнатная квартира на ул. Монтажников, 42б. ГП-6.1 2 подъезд	2	11	86.9	3	130	7600000	2023-12-15 18:48:52.277000+00:00	2024-05-14 04:04:37.113000+00:00
